Id,Name,Country,Latitude,Longitude,Government_Area,Market,Street,Suburb,Availability_30,Availability_365,Availability_60,Availability_90,Bathrooms,Bed_Type,Bedrooms,Beds,Number_Of_Reviews,Price,Property_Type,Review_Scores_Accuracy,Review_Scores_Checkin,Review_Scores_Cleanliness,Review_Scores_Communication,Review_Scores_Location,Review_Scores_Rating,Review_Scores_Value,Room_Type,Security_Deposit,Accommodates,Image
21426586,Sunny Apartment in Surry Hills- great location!,Australia,151.21005,-33.88883,Sydney,Sydney,"Surry Hills, NSW, Australia",Surry Hills,0,0,0,0,1,Real Bed,1,1,2,60,Apartment,9,10,10,10,10,90,8,Private room,0,1,https://a0.muscache.com/im/pictures/f656cf45-49d3-4cf0-8a55-ae2592b0e21e.jpg?aki_policy=large
2142754,"Aina Nalu Pumehana, in Old Lahaina",United States,-156.67402,20.87291,Lahaina,Maui,"Lahaina, HI, United States",Lahaina,0,0,0,0,1,Couch,1,1,39,204,Apartment,10,10,10,10,10,98,9,Private room,200,3,https://a0.muscache.com/im/pictures/a8d79e1b-cca3-486e-93d3-f5f20255f589.jpg?aki_policy=large
21428625,Awesome Oasis! 3 stops Away from Manhattan!!!,United States,-73.94368,40.68602,Bedford-Stuyvesant,New York,"Brooklyn, NY, United States",Brooklyn,0,61,0,0,1,Real Bed,1,1,1,50,Townhouse,10,10,10,10,10,100,10,Private room,200,2,https://a0.muscache.com/im/pictures/12cfe65d-8408-4b99-8290-10ef05e8467e.jpg?aki_policy=large
21430389,1 BEDROOM APARTMENT @ SAI YING PUN & SAI WAN AREA,Hong Kong,114.14373,22.28628,Central & Western,Hong Kong,"Hong Kong, Hong Kong",Central & Western District,14,96,14,14,1,Real Bed,1,2,0,864,Apartment,0,0,0,0,0,0,0,Entire home/apt,20410,3,https://a0.muscache.com/im/pictures/6caebdc2-e75b-41c9-9bc1-8ebcf21ccc68.jpg?aki_policy=large
21440587,Columbus Circle Studio,United States,-73.98324,40.76673,Hell's Kitchen,New York,"New York, NY, United States",Manhattan,0,0,0,0,1,Real Bed,0,1,1,230,Apartment,10,10,8,8,10,100,8,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/509db904-7b0e-4fb1-89c1-3ac0efd2446f.jpg?aki_policy=large
21441057,"700sqmSpacious cozy artist home, 5min fr. central!",Hong Kong,114.15104,22.28583,Central & Western,Hong Kong,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,0,0,0,0,1,Real Bed,0,1,70,1099,Apartment,10,10,10,10,10,99,10,Entire home/apt,2800,2,https://a0.muscache.com/im/pictures/d8b4ac91-0b1e-4c3a-bcfd-5743b1e377f9.jpg?aki_policy=large
21451259,Close to park and sea: Light and airy family apt,Australia,151.24671,-33.90454,Randwick,Sydney,"Randwick, NSW, Australia",Randwick,0,0,0,0,1,Real Bed,2,3,3,181,Apartment,10,10,10,10,10,100,9,Entire home/apt,500,5,https://a0.muscache.com/im/pictures/efac0ce7-2ae4-4bbf-b69f-e332a50a1de8.jpg?aki_policy=large
21493665,#5 ECONOMIC 5 PAX FLAT,Turkey,28.97113,41.00438,Fatih,Istanbul,"Fatih, İstanbul, Turkey",Fatih,0,292,3,21,2,Real Bed,2,2,5,127,Apartment,10,10,9,10,10,96,10,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/9b7202e8-d066-4b5d-8754-8f9f9c7d356c.jpg?aki_policy=large
21497042,"FANTASTIC APARTMENTS, LUX RESIDENCE",Turkey,28.69811,41.00188,Avcilar,Istanbul,"Beylikdüzü Osb, İstanbul, Turkey",Avcilar,30,365,60,90,1,Real Bed,1,1,1,348,Apartment,10,10,10,10,10,100,10,Entire home/apt,0,3,https://a0.muscache.com/im/pictures/ae2353de-f9ce-4755-aaa0-353526b12870.jpg?aki_policy=large
21501614,Wonderful Color blends Studio Square Victoria!,Canada,-73.56466,45.50362,Ville-Marie,Montreal,"Montréal, Québec, Canada",Downtown Montreal,26,361,56,86,1,Real Bed,0,1,0,81,Serviced apartment,0,0,0,0,0,0,0,Entire home/apt,300,2,https://a0.muscache.com/im/pictures/86ff5b1b-e552-4bf0-97b4-3ddfd1086cef.jpg?aki_policy=large
21507285,PROS - Family Heaven in the Heart of Manly,Australia,151.28537,-33.79054,Manly,Sydney,"Manly, NSW, Australia",Manly,0,24,7,7,3,Real Bed,4,4,0,499,House,0,0,0,0,0,0,0,Entire home/apt,3000,7,https://a0.muscache.com/im/pictures/2b016e31-4cc8-4e39-978a-cf8c5c190367.jpg?aki_policy=large
21511027,"Chaleureux, au cœur du plateau",Canada,-73.57365,45.53145,Le Plateau-Mont-Royal,Montreal,"Montréal, QC, Canada",Le Plateau-Mont-Royal,29,364,59,89,1,Real Bed,1,1,8,75,Townhouse,9,9,9,9,10,83,9,Private room,0,2,https://a0.muscache.com/im/pictures/d68f4763-bb98-4d75-b4ff-f81a5b02053c.jpg?aki_policy=large
21514017,Viriato III by PCALE,Portugal,-8.62062,41.14488,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",27,362,57,87,1,Real Bed,1,2,0,90,Apartment,0,0,0,0,0,0,0,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/3b8bb0bf-83f3-4c7b-a69b-6db34c6e7e0d.jpg?aki_policy=large
2151479,Newly renovated house,United States,-73.94626,40.68922,Bedford-Stuyvesant,New York,"Brooklyn, NY, United States",Bedford-Stuyvesant,12,254,16,25,1,Real Bed,1,0,96,125,Apartment,10,10,10,10,9,94,9,Entire home/apt,500,5,https://a0.muscache.com/im/pictures/29218060/d1f6797c_original.jpg?aki_policy=large
21519013,"Gorgeous Garden Retreat in trendy, quaint Kaimuki",United States,-157.80199,21.28063,Primary Urban Center,Oahu,"Honolulu, HI, United States",Kaimuki,0,34,4,34,2,Real Bed,4,5,13,290,House,10,10,10,10,10,100,10,Entire home/apt,2500,8,https://a0.muscache.com/im/pictures/0d3027b4-4525-4db5-b18e-15de33878f75.jpg?aki_policy=large
21522442,Art Gallery Apartment 2B,Spain,2.1645,41.37343,el Poble Sec,Barcelona,"Barcelona, Catalunya, Spain",El Poble-sec,15,232,19,31,1,Real Bed,2,3,11,90,Apartment,9,9,9,10,10,94,9,Entire home/apt,250,4,https://a0.muscache.com/im/pictures/c4ac099c-0ffe-483e-8386-1abab08cb608.jpg?aki_policy=large
21523368,Cedofeita,Portugal,-8.6018,41.14861,Bonfim,Porto,"Porto, Grande Porto, Portugal",Bonfim,14,179,28,50,1,Real Bed,1,3,0,48,Apartment,0,0,0,0,0,0,0,Entire home/apt,0,3,https://a0.muscache.com/im/pictures/921bf222-97ee-4a4b-b945-60941c60df68.jpg?aki_policy=large
2152426,1405 - LUXURY BEACH TERRACE APARTME,Spain,2.21403,41.40434,Diagonal Mar i el Front Marítim del Poblenou,Barcelona,"Barcelona, Catalonia, Spain",Sant Martí,0,67,0,0,2,Real Bed,4,8,0,750,Apartment,0,0,0,0,0,0,0,Entire home/apt,500,8,https://a0.muscache.com/im/pictures/29226716/2b532d3c_original.jpg?aki_policy=large
21526172,Ultra Comfy Flat & Perfect Location,Turkey,28.98195,41.02808,Beyoglu,Istanbul,"Beyoğlu, İstanbul, Turkey",Beyoglu,28,88,58,88,1,Real Bed,1,1,11,195,Apartment,9,9,9,10,10,96,9,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/37e74c2f-3d95-4b07-bd40-adcfa0fec417.jpg?aki_policy=large
21526718,Appartement coeur de porto,Portugal,-8.61166,41.15184,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",29,355,59,89,1,Real Bed,1,2,5,60,Apartment,8,9,8,7,9,80,8,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/51e7bf28-f096-4cfb-adaf-60ad10afbc35.jpg?aki_policy=large
21530399,Mr Collins master bedroom,Australia,151.17142,-33.8844,Leichhardt,Sydney,"Annandale, NSW, Australia",Annandale/Leichhardt,0,0,0,0,1,Real Bed,1,1,4,107,House,10,10,10,10,10,100,10,Private room,0,2,https://a0.muscache.com/im/pictures/ad736bde-e706-4976-8101-c792f336d02f.jpg?aki_policy=large
21531457,Quiet Terrace on the City Fringe,Australia,151.18805,-33.89864,Sydney,Sydney,"Erskineville, NSW, Australia",Erskineville,0,0,0,0,2,Real Bed,2,2,13,145,Townhouse,10,10,9,10,10,98,9,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/2fa4afb3-cc70-419c-b9da-b972dcc02565.jpg?aki_policy=large
2153435,The best Williamsburg has to offer!,United States,-73.96351,40.71587,Williamsburg,New York,"Brooklyn, NY, United States",Williamsburg,27,333,44,71,1,Real Bed,1,2,157,320,Apartment,10,10,10,9,10,96,9,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/db5ec986-9bbe-4b5e-9241-6cefaaa571a5.jpg?aki_policy=large
21536635,Charming apartment facing Laurier park,Canada,-73.5851,45.53195,Le Plateau-Mont-Royal,Montreal,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,0,0,0,0,1,Real Bed,1,1,2,60,Apartment,10,10,9,10,10,100,10,Entire home/apt,150,2,https://a0.muscache.com/im/pictures/1b21e312-6870-465e-8fb5-20fa5457a6b5.jpg?aki_policy=large
21537425,Close to Ortakoy Square and Public Transportation,Turkey,29.02181,41.05381,Besiktas,Istanbul,"Beşiktaş, İstanbul, Turkey",Ortaköy,23,83,53,83,1,Real Bed,1,1,0,47,Apartment,0,0,0,0,0,0,0,Private room,0,1,https://a0.muscache.com/im/pictures/a2f61a8f-03fb-4046-89a6-bc4f0c464274.jpg?aki_policy=large
21541451,"Sleeps 4, One Block from Waikiki Beach",United States,-157.82482,21.27579,Primary Urban Center,Oahu,"Honolulu, HI, United States",Oʻahu,6,250,28,43,1,Real Bed,0,2,43,89,Condominium,9,9,9,9,10,88,9,Entire home/apt,100,4,https://a0.muscache.com/im/pictures/ef0524d5-80ea-454c-820d-3812ce8af217.jpg?aki_policy=large
21544362,Cozy studio in the heart of HONG KONG Double bed B,Hong Kong,114.18319,22.28099,Wan Chai,Hong Kong,"Hong Kong, Hong Kong Island, Hong Kong",Causeway Bay,5,238,13,31,1,Real Bed,1,1,17,424,Apartment,8,9,9,10,10,88,9,Entire home/apt,800,2,https://a0.muscache.com/im/pictures/65db267d-2f19-4104-be5c-94e64d626680.jpg?aki_policy=large
21544538,Inside Porto Apartments-Mouzinho,Portugal,-8.61247,41.14513,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",30,365,60,90,1,Real Bed,0,1,0,65,Apartment,0,0,0,0,0,0,0,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/46c6f04d-0a1d-4e26-a6ce-e67af58e86cd.jpg?aki_policy=large
2155733,Came and be happy in Copacabana!!!,Brazil,-43.17576133,-22.95230144,Botafogo,Rio De Janeiro,"Rio, Rio de Janeiro, Brazil",Botafogo,30,365,60,90,1,Real Bed,1,4,0,175,Apartment,0,0,0,0,0,0,0,Entire home/apt,1000,3,https://a0.muscache.com/im/pictures/49041461/3aea9c34_original.jpg?aki_policy=large
21563508,Stylish 1 bed flat with balcony in Montjüic,Spain,2.16658,41.37282,el Poble Sec,Barcelona,"Barcelona, Cataluña, Spain",El Poble-sec,7,342,37,67,1,Real Bed,1,1,3,15,Apartment,10,9,10,10,9,93,9,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/0b9e7645-cb75-474d-9f8f-74d8dc637ee5.jpg?aki_policy=large
21568012,"$29 per night, near city,free wifi, own room,WOW!!",Australia,151.15874,-33.91262,Marrickville,Sydney,"Marrickville, NSW, Australia",Marrickville,18,323,18,48,2,Real Bed,1,1,25,45,Townhouse,9,9,8,9,9,82,9,Private room,0,1,https://a0.muscache.com/im/pictures/8e335ff0-55fb-4ecb-a846-8595a6b35bc2.jpg?aki_policy=large
21571388,Newly renovated apartment in heart of Wan Chai,Hong Kong,114.16947,22.27717,Wan Chai,Hong Kong,"Hong Kong Island, Hong Kong Island, Hong Kong",Wan Chai,0,0,0,0,1,Real Bed,2,1,3,777,Apartment,10,10,10,10,10,93,10,Entire home/apt,2000,2,https://a0.muscache.com/im/pictures/95d48320-5d41-4695-9747-4ea320358bf5.jpg?aki_policy=large
2157376,Comfortable modern room,Brazil,-43.21830264,-22.96519427,Jardim Botânico,Rio De Janeiro,"Rio de Janeiro, RJ, Brazil",Jardim Botânico,30,365,60,90,1,Real Bed,1,1,0,351,Apartment,0,0,0,0,0,0,0,Private room,0,1,https://a0.muscache.com/im/pictures/29278588/b4eeaf48_original.jpg?aki_policy=large
21583253,2 Bedroom 'In Law' style home,Australia,151.10888,-33.91235,Canterbury,Sydney,"Campsie, NSW, Australia",Campsie,0,0,0,0,2,Real Bed,2,2,2,171,Guest suite,9,9,8,10,10,90,10,Entire home/apt,135,3,https://a0.muscache.com/im/pictures/74319ac0-7a92-4a7b-bab8-61f9d8de5a6c.jpg?aki_policy=large
21583732,Spacious Room close to the Station and Sydney CBD,Australia,151.18731,-33.81257,Willoughby,Sydney,"Artarmon, NSW, Australia",Artarmon,0,0,0,0,2,Real Bed,1,1,11,100,Apartment,10,10,10,10,10,100,10,Private room,0,2,https://a0.muscache.com/im/pictures/99c506b6-b515-4c49-b9f2-81bb22412bf4.jpg?aki_policy=large
21584236,Suite 3-Costa Cabral Boutique Guest House@Porto,Portugal,-8.59182,41.16912,Paranhos,Porto,"Porto, Porto, Portugal",Paranhos,30,356,58,88,1,Real Bed,1,2,0,59,House,0,0,0,0,0,0,0,Private room,100,2,https://a0.muscache.com/im/pictures/50e7eac4-eec4-4007-905e-78a5b95a7bd3.jpg?aki_policy=large
21584327,Paradise Waits,United States,-154.93037,19.3994,Puna,The Big Island,"Pāhoa, HI, United States",Island of Hawaiʻi,17,249,39,69,1,Real Bed,1,2,11,175,Guesthouse,10,10,10,10,10,98,10,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/2532cb88-bad5-4600-bf80-23a321294d7b.jpg?aki_policy=large
21584362,Bright and spacious Sheung Wan apartment,Hong Kong,114.14937,22.28814,Central & Western,Hong Kong,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,3,3,3,3,1,Real Bed,1,1,5,801,Apartment,10,10,10,10,10,100,10,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/7d89bf83-5b43-4f04-b559-9f36f0328310.jpg?aki_policy=large
21588050,"Luxurious studio with garden views, Hong Kong",Hong Kong,114.22241,22.24811,Southern,Hong Kong,"Hong Kong, Hong Kong Island, Hong Kong",Southern District,29,364,59,89,1,Real Bed,1,1,0,2292,Serviced apartment,0,0,0,0,0,0,0,Private room,0,2,https://a0.muscache.com/im/pictures/4359522f-c40e-40f6-9847-0e4fce4d1b39.jpg?aki_policy=large
2159898,East Village Studio,United States,-73.98437,40.72671,East Village,New York,"New York, NY, United States",Manhattan,4,23,5,10,1,Real Bed,0,2,204,190,House,10,10,10,10,10,99,10,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/33063590/38b88857_original.jpg?aki_policy=large
2160805,Hawaii Tiny House (Red),United States,-155.96322,19.67365,North Kona,The Big Island,"Hōlualoa, HI, United States",Island of Hawaiʻi,4,274,24,44,1,Real Bed,0,4,72,130,Guesthouse,9,9,9,10,9,89,9,Entire home/apt,300,6,https://a0.muscache.com/im/pictures/2dc7d02f-d527-4481-ace0-ab426b802418.jpg?aki_policy=large
21612701,Bondi beach at your doorstep.,Australia,151.28347,-33.89228,Waverley,Sydney,"Bondi Beach, NSW, Australia",North Bondi,0,0,0,0,1,Real Bed,0,1,1,139,Apartment,10,10,10,10,10,100,10,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/cf060386-3fbe-4c00-bcb6-84104e16235a.jpg?aki_policy=large
21612973,Double Room In Shared Designer Apartment,Australia,151.27924,-33.79599,Manly,Sydney,"Manly, NSW, Australia",Fairlight,7,19,19,19,1,Real Bed,1,1,57,90,Apartment,10,10,10,10,9,98,10,Private room,0,2,https://a0.muscache.com/im/pictures/4546e474-994c-4028-8542-2a94e5f5ffd2.jpg?aki_policy=large
2161352,"尖沙咀的1房1厅,住3人,有厨房月租14000起",Hong Kong,114.17082,22.3043,Yau Tsim Mong,Hong Kong,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,16,135,23,45,1,Real Bed,1,2,2,699,Apartment,9,8,7,10,10,100,9,Private room,0,3,https://a0.muscache.com/im/pictures/32404984/04e4f557_original.jpg?aki_policy=large
21619355,"Near Tai O,Airport,Big Buddha,Disney, beach.Nature",Hong Kong,113.93124,22.22772,Islands,Hong Kong,"Hong Kong, New Territories, Hong Kong",Islands,22,159,51,79,1,Real Bed,2,3,20,997,House,9,10,9,10,8,92,9,Entire home/apt,0,6,https://a0.muscache.com/im/pictures/20e7fa68-8a00-4d3b-a92c-8f1a8412e164.jpg?aki_policy=large
2161945,Sand Sun Surf w Parking. City 9km,Australia,151.2557,-33.9455,Randwick,Sydney,"Sydney, NSW, Australia",Maroubra,26,168,47,77,2,Real Bed,4,10,174,340,House,9,10,8,10,10,89,9,Entire home/apt,300,15,https://a0.muscache.com/im/pictures/63fb9b5f-0ccc-4a38-a571-ba6e161a2c1e.jpg?aki_policy=large
21624000,The Bohemian Nest | Santo Ildefonso | Bedroom#2,Portugal,-8.60005,41.14891,Bonfim,Porto,"Porto, Porto, Portugal",Bonfim,16,189,39,64,1,Real Bed,1,1,34,24,Apartment,10,10,10,10,9,93,9,Private room,0,2,https://a0.muscache.com/im/pictures/1e8bdc5f-7755-4160-b5f5-fff5f386725e.jpg?aki_policy=large
21625832,The deck house @ Clareville Beach,Australia,151.31235,-33.63588,Pittwater,Sydney,"Clareville, NSW, Australia",Avalon,29,180,59,89,3,Real Bed,5,6,8,849,House,10,10,10,10,10,100,10,Entire home/apt,1000,9,https://a0.muscache.com/im/pictures/d9081892-bdb3-4d8b-b78e-ae3b75ad2540.jpg?aki_policy=large
21631729,cosy home over golden Horn waters,Turkey,28.94294,41.05925,Eyup,Istanbul,"Eyüp, İstanbul, Turkey",Beyoglu,29,179,59,89,1,Real Bed,2,4,0,633,Apartment,0,0,0,0,0,0,0,Private room,0,5,https://a0.muscache.com/im/pictures/d566f5b5-18b0-4ec4-96ba-a190c17a0ac1.jpg?aki_policy=large
2163225,Ipanema P10 - R$ 800/3 noites ou R$ 3.750/mês,Brazil,-43.21103432,-22.98385851,Ipanema,Rio De Janeiro,"Rio, Rio de Janeiro, Brazil",Ipanema,20,20,20,20,1,Real Bed,0,2,11,325,Apartment,10,9,9,9,10,89,9,Entire home/apt,500,4,https://a0.muscache.com/im/pictures/6dbda117-bf60-40dc-8983-8e85c0ba5eb0.jpg?aki_policy=large
21632846,"Elegant, comfortable and clean private studio舒适的保证",United States,-73.82287,40.75856,Flushing,New York,"纽约, NY, United States",Queens,19,56,49,56,1,Real Bed,1,2,26,97,Condominium,10,10,10,10,10,96,10,Entire home/apt,100,3,https://a0.muscache.com/im/pictures/de329aed-0dbd-44d2-84e2-5b78e39582fa.jpg?aki_policy=large
21637487,BONDI BEACH HIDE AWAY ❤️,Australia,151.2724,-33.89243,Waverley,Sydney,"Bondi Beach, NSW, Australia",Bondi Beach,11,146,41,71,1,Real Bed,1,1,49,139,Apartment,10,10,10,10,10,98,10,Entire home/apt,200,2,https://a0.muscache.com/im/pictures/ab038ee8-c80e-4538-bab9-9a7c927c4780.jpg?aki_policy=large
21641743,"Room 4, 3 mins to MTR",Hong Kong,114.1657,22.3237,Yau Tsim Mong,Hong Kong,"Mongkok , Kowloon, Hong Kong",Yau Tsim Mong,20,303,34,52,1,Real Bed,0,2,17,479,Guest suite,10,10,10,10,10,98,10,Private room,800,2,https://a0.muscache.com/im/pictures/9251aca4-22bb-4390-bd0a-63d135938d22.jpg?aki_policy=large
21641801,Vintage plantation house,United States,-157.79265,21.28101,Primary Urban Center,Oahu,"Honolulu, HI, United States",Kaimuki,10,160,40,70,1,Real Bed,2,2,20,125,Cottage,9,9,9,9,10,90,9,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/1859c3a1-5184-46b3-8151-512a0cc6923f.jpg?aki_policy=large
21648743,城堡山民宿2,Australia,151.0034,-33.72709,The Hills Shire,Sydney,"Castle Hill, NSW, Australia",The Hills Shire,28,363,58,88,1,Real Bed,1,1,1,33,Villa,10,10,6,10,10,80,10,Private room,131,1,https://a0.muscache.com/im/pictures/bac40618-cd49-416c-be16-4c4562d12e63.jpg?aki_policy=large
21648821,"Luxury Living! Sleeps 8, 2 Car Spots, Close to CBD",Australia,151.21087,-33.90603,Sydney,Sydney,"Zetland, NSW, Australia",Zetland,9,95,26,35,2,Real Bed,3,3,57,250,Apartment,10,9,9,9,10,90,9,Entire home/apt,500,8,https://a0.muscache.com/im/pictures/3113be24-47db-435a-b2e1-9cd5b0a5b211.jpg?aki_policy=large
21652885,Barcelona Apartment Sarrià Pedralbes,Spain,2.13911,41.40216,Sant Gervasi - Galvany,Barcelona,"Barcelona, Catalunya, Spain",Sant Gervasi - Galvany,0,316,15,45,1,Real Bed,3,5,0,75,Apartment,0,0,0,0,0,0,0,Entire home/apt,150,6,https://a0.muscache.com/im/pictures/32a06ac5-bd15-4447-819b-0b6d6089f1ed.jpg?aki_policy=large
21654414,Boutique Room in Taksim 5 Free wi_fi,Turkey,28.98611,41.04295,Sisli,Istanbul,"Şişli, İstanbul, Turkey",Şişli,27,362,57,87,1,Real Bed,1,1,7,158,Hotel,9,9,9,9,9,86,9,Private room,0,2,https://a0.muscache.com/im/pictures/ecf83ecc-f2e0-4977-a89f-21c2ce8b10f7.jpg?aki_policy=large
21662064,THE DOURO WINDOW,Portugal,-8.62536,41.14151,Santa Marinha e São Pedro da Afurada,Porto,"Vila Nova de Gaia, Porto, Portugal",Santa Marinha e São Pedro da Afurada,0,0,0,0,1,Real Bed,1,2,46,90,Loft,10,10,10,10,10,98,10,Entire home/apt,0,3,https://a0.muscache.com/im/pictures/45c37820-08da-4917-89cf-5304b3b2dfd8.jpg?aki_policy=large
21664003,APPARTEMENT MODERNE,Canada,-73.61619,45.61603,Montréal-Nord,Montreal,"Montréal, Québec, Canada",Montréal-Nord,9,55,25,55,1,Real Bed,2,2,31,40,Guesthouse,9,9,9,9,9,94,9,Private room,0,4,https://a0.muscache.com/im/pictures/afe49d55-9ae3-41a9-8a6a-1b3a8f4271de.jpg?aki_policy=large
21669322,Comfortable & Bright Studio in the East Village,United States,-73.98152,40.73014,East Village,New York,"New York, NY, United States",East Village,0,0,0,0,1,Real Bed,0,1,6,180,Apartment,9,10,10,10,10,97,10,Entire home/apt,200,3,https://a0.muscache.com/im/pictures/0dcdf0ad-f3b1-4056-a945-8bf65f85c6c7.jpg?aki_policy=large
21670822,GoodStay - Mouzinho,Portugal,-8.61479,41.14377,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",17,291,29,40,1,Real Bed,0,2,39,85,Apartment,10,10,10,10,10,96,10,Entire home/apt,0,3,https://a0.muscache.com/im/pictures/0680dadc-8cd9-4e81-81ed-209476ad339a.jpg?aki_policy=large
21672349,A Bright Brooklyn Apartment With A Private Balcony,United States,-73.94557,40.68717,Bedford-Stuyvesant,New York,"Brooklyn, NY, United States",Brooklyn,1,1,1,1,1,Real Bed,1,1,10,98,Apartment,10,10,10,10,9,98,10,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/c7532843-021e-4ba3-b13e-e7bb08c493b0.jpg?aki_policy=large
21675318,( ͡° ͜ʖ ͡°) Baaasic Spaaace (ฅ´ω`ฅ),Hong Kong,114.16981,22.30765,Yau Tsim Mong,Hong Kong,"Hong Kong, Kowloon, Hong Kong",Jordan,0,0,0,0,1,Real Bed,1,1,1,79,Apartment,10,10,10,10,10,100,10,Shared room,0,2,https://a0.muscache.com/im/pictures/5f35fc14-d9fe-4a02-bf1e-b0510717fb7e.jpg?aki_policy=large
216766,Heart of Lahaina ~ Beautiful Aina Nalu C14 -,United States,-156.67633,20.87506,Lahaina,Maui,"Lahaina, HI, United States",Maui,12,247,28,30,2,Real Bed,2,2,94,259,Condominium,9,10,9,9,10,93,9,Entire home/apt,0,6,https://a0.muscache.com/im/pictures/2fadd625-2d20-45a8-ab3d-e04801b215ce.jpg?aki_policy=large
21680190,Fashion & Sleek 1BR Relocation & Business!,Canada,-73.56128,45.51037,Ville-Marie,Montreal,"Montréal, Québec, Canada",Quartier des Spectacles,5,340,35,65,1,Real Bed,1,1,2,82,Serviced apartment,6,10,9,7,6,60,8,Entire home/apt,300,2,https://a0.muscache.com/im/pictures/0987e9b2-6d09-4f03-9c42-823e76ee0703.jpg?aki_policy=large
21684913,OVERLOOKING BEACH 2 BED WIFI PARKING,Australia,151.2698,-33.89855,Waverley,Sydney,"Tamarama, NSW, Australia",Tamarama,30,91,60,90,2,Real Bed,2,3,1,343,House,10,10,10,10,10,100,10,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/aea771e4-8b8e-428a-918b-2085098ebd5f.jpg?aki_policy=large
21686404,3 bedrooms apartment,Hong Kong,114.18577,22.30863,Kowloon City,Hong Kong,"Hong Kong, Kowloon, Hong Kong",Kowloon City,0,0,0,0,2,Real Bed,3,3,6,597,House,10,10,10,9,9,92,9,Entire home/apt,1000,5,https://a0.muscache.com/im/pictures/71ec7990-558f-4b5b-8e6c-c793a99d75c0.jpg?aki_policy=large
21686582,Centrally located room in Besiktas,Turkey,29.00531,41.04544,Besiktas,Istanbul,"Beşiktaş, İstanbul, Turkey",Beşiktaş,0,0,0,0,1,Real Bed,1,1,3,58,Condominium,10,10,10,10,10,100,10,Private room,0,1,https://a0.muscache.com/im/pictures/84c35ee3-7dac-417b-842f-1506d685b25a.jpg?aki_policy=large
